,match_id,total,date,year,gender,domain,title
222,22753,"McAuley 2528, St. Ursula 1823",2009-01-26,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
223,22764,"Purcell Marian 1891, McNicholas 1840",2009-02-02,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
224,24522,"Mercy 2491, Mount Notre Dame 2237",2009-02-02,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
225,23211,"McAuley 2164, Wyoming 1861",2009-02-02,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
226,22732,"Carroll 2317, Chaminade-Julienne 2291",2009-02-02,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
227,22773,"Mercy 2365, Seton 2297",2009-02-03,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
228,22718,"Badin 2172, Roger Bacon 2116",2009-02-03,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
229,22705,"Fenwick 1820, Alter 1583",2009-02-03,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
230,22733,"Carroll 2099, Lemon Monroe 1933",2009-02-03,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
231,22759,"McAuley 2362, Ursuline 1941",2009-02-03,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
232,24986,"McAuley 2575, Northwest 2541",2009-02-05,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
233,22792,"Roger Bacon 1959, Ursuline 1897",2009-02-05,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
234,23180,"Monroe 1874, Alter 1603",2009-02-05,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
235,23223,"Mount Notre Dame 2261, Fairfield 2176",2009-02-05,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
236,25056,"Chaminade-Julienne 2341, Franklin 1744",2009-02-06,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
237,23402,"St. Ursula 1704, Clark Montessori 1479",2009-02-06,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
238,25001,"Carroll 1811, Franklin 1343",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
239,25196,"McAuley 2335, Colerain 1863",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
240,24729,"Chaminade-Julienne 1862, McNicholas 1376",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
241,25175,"Norwood 1943, Purcell Marian 1888",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
242,25090,"Mercy 2218, Sycamore 2006",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
243,23224,"Northwest 2254, Mount Notre Dame 2246",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
244,22790,"Lakota East 1829, Roger Bacon 1694",2009-02-09,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
245,23209,"Mount Notre Dame 2247, Sycamore 1961",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
246,24528,"Badin 2321, Fenwick 1901",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
247,23195,"McAuley 2519, Harrison 2472",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
248,25231,"Wyoming 2018, St. Ursula 1686",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
249,23221,"Northwest 2728, Seton 2577",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
250,23407,"Winton Woods 1895, Ursuline 1694",2009-02-10,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
251,23181,"Carroll 2216, Greenview 1744",2009-02-11,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
252,25003,"Mercy 2620, Northwest 2506",2009-02-11,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
253,23809,"St. Ursula 1925, Purcell Marian 1524",2009-02-12,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
254,23196,"McAuley 2241, Western Hills 1727",2009-02-12,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
255,24548,"Carroll 2244, Roger Bacon 1866",2009-02-12,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
256,25089,"Chaminade-Julienne 2295, Vandalia Butler 2267",2009-02-16,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
257,25054,"Carroll 1918, Fenwick 1418",2009-02-16,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
258,25040,"Mount Notre Dame 1858, St. Ursula 1802",2009-02-16,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
259,24999,"Mount Notre Dame 2239, Lakota East 2175",2009-02-17,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
260,25174,"Norwood 1871, St. Ursula 1812, Turpin 1602",2009-02-17,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
261,22735,"Carroll 2245, Greenville 2118",2009-02-17,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
262,25057,"Chaminade-Julienne 1767, Fenwick 1626",2009-02-17,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
263,23404,"St. Ursula 1617, Summit 1379",2009-02-18,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
264,25032,"Alter 1677, Purcell Marian 1672",2009-02-18,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
265,25359,St. Ursula at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
266,25170,Carroll at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
267,25355,Mount Notre Dame at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
268,25354,Mercy at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
269,25360,Ursuline at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
270,25352,McAuley at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
271,25351,Fenwick at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
272,25358,Seton at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
273,25357,Roger Bacon at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
274,25169,Alter at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
275,25356,Purcell Marian at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
276,25353,McNicholas at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
277,25171,Chaminade-Julienne at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
278,25350,Badin at Southwest Sectional ,2009-02-20,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
279,25388,Roger Bacon at District - Dominique Walker ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
280,25370,Chaminade-Julienne at District - Shannon DeWitt ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
281,25384,McNicholas at District - Ashley Jenkins ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
282,25387,Purcell Marian at District - Kara McLaughlin ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
283,25362,Badin at District - Alyssa Marshall ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
284,25383,McAuley at District ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
285,25369,Carroll at District ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
286,25382,Fenwick at District - Katherine Mushaben ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
287,25385,Mercy at District ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
288,25386,Mount Notre Dame at District ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
289,25389,Seton at District ,2009-02-28,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
290,25490,Chaminade Julienne at State - Shannon DeWitt ,2009-03-06,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
291,25491,Badin at State - Alyssa Marshall ,2009-03-06,2008-2009,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
292,22133,"Hamilton 2913, Loveland 2374",2008-11-24,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
293,22150,"Middletown 2952, Sycamore 2467",2008-11-24,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
294,23333,"Mason 2737, Hamilton 2619",2008-11-25,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
295,22167,"Colerain 3109, Princeton 2383",2008-11-25,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
296,22348,"Walnut Hills 2562, Lakota East 2492",2008-12-01,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
297,22151,"Sycamore 2680, Loveland 2509",2008-12-02,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
298,22191,"Mason 2976, Fairfield 2793",2008-12-02,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
299,22135,"Hamilton 2872, Middletown 2827",2008-12-02,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
300,22168,"Lakota East 2544, Princeton 2096",2008-12-02,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
301,22163,"Oak Hills 2785, Colerain 2416",2008-12-03,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
302,22349,"Lakota East 2378, Reading 2256",2008-12-03,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
303,22212,"Mason 2538, Wilmington 2393",2008-12-03,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
304,24101,"Western Hills 2428, Sycamore 2359",2008-12-04,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
305,22132,"Hamilton 2609, North College Hill 2350",2008-12-04,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
306,22213,"Mason 2784, Lebanon 2406",2008-12-04,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
307,24181,Mason at Kick off ,2008-12-06,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
308,24133,Lakota West at Big Blue Classic ,2008-12-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
309,24096,Hamilton at Big Blue Challenge ,2008-12-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
310,24225,Fairfield at Big Blue Challenge ,2008-12-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
311,24132,Middletown at Big Blue ,2008-12-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
312,24288,Lakota East at Big Blue ,2008-12-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
313,24159,"Colerain 2799, St. Xavier 2566",2008-12-08,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
314,22350,"Oak Hills 2896, Lakota East 2425",2008-12-08,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
315,22169,"Mason 2564, Princeton 2473",2008-12-09,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
316,22192,"Northwest 2791, Fairfield 2760",2008-12-09,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
317,22136,"Harrison 2758, Hamilton 2649",2008-12-09,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
318,22183,"Middletown 2522, Little Miami 1933",2008-12-09,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
319,22152,"Colerain 2822, Sycamore 2605",2008-12-10,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
320,22137,"Hamilton 2625, Fairfield 2482",2008-12-10,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
321,22184,"Middletown 2469, Lakota West 2337",2008-12-10,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
322,22303,"Oak Hills 2724, LaSalle 2477",2008-12-10,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
323,22170,"Princeton 2400, Reading 2380",2008-12-11,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
324,22201,"Oak Hills 2498, Lakota West 2476",2008-12-11,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
325,24097,Hamilton at Holiday Classic ,2008-12-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
326,24289,Lakota East at Holiday Classic ,2008-12-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
327,24190,Mason at Holiday ,2008-12-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
328,22153,"Lakota East 2682, Sycamore 2671",2008-12-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
329,22185,"Middletown 2548, Butler 2237",2008-12-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
330,22214,"Mason 2884, Elder 2460",2008-12-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
331,22202,"Colerain 2839, Lakota West 2615",2008-12-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
332,22186,"Middletown 2962, Fairfield 2733",2008-12-16,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
333,24442,"Colerain 3106, northwest 2680",2008-12-17,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
334,22164,"Mason 2709, Oak Hills 2703",2008-12-17,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
335,22193,"Lakota East 2576, Fairfield 2564",2008-12-17,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
336,22139,"Hamilton 2943, Northwest 2900",2008-12-18,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
337,22182,"Middletown 2391, West Carrollton 2321",2008-12-18,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
338,24494,"Monroe 2647, Lakota East 2595",2008-12-22,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
339,24520,"Middletown 2887, Lebanon 2800",2008-12-30,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
340,22155,"Anderson 2549, Sycamore 2369",2009-01-05,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
341,22140,"Hamilton 2764, Badin 2180",2009-01-05,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
342,22194,"Fairfield 2650, Elder 2474",2009-01-05,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
343,22203,"Lakota West 2826, Lakota East 2636",2009-01-05,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
344,22156,"Mason 2887, Sycamore 2420",2009-01-06,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
345,22141,"Oak Hills 2651, Hamilton 2621",2009-01-06,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
346,22187,"Colerain 3077, Middletown 2878",2009-01-07,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
347,22138,"Hamilton 2611, Princeton 2551",2009-01-08,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
348,24696,"Colerain 2942, north college hill 2606",2009-01-12,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
349,22171,"Fairfield 2747, Princeton 2502",2009-01-12,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
350,22142,"Hamilton 2752, Sycamore 2630",2009-01-12,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
351,24697,"Colerain 2696, roger bacon 2660",2009-01-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
352,22173,"Middletown 2933, Princeton 2392",2009-01-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
353,22204,"Mason 3113, Lakota West 2698",2009-01-13,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
354,24731,"Lakota West 2607, North College Hill 2093",2009-01-14,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
355,22165,"Oak Hills 2741, Fairfield 2582",2009-01-14,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
356,22215,"Mason 3001, Moeller 2511",2009-01-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
357,22304,Northwest at Oak Hills **score not reported**,2009-01-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
358,23204,"Princeton 2230, North College Hill 1982",2009-01-15,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
359,22188,"Middletown 2350, West Carrollton 2322",2009-01-19,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
360,22174,"Oak Hills 2402, Princeton 2220",2009-01-20,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
361,24917,"Colerain 2619, elder 2537",2009-01-20,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
362,22144,"Hamilton 2740, Lakota West 2601",2009-01-20,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
363,22189,"Middletown 2777, Lakota East 2312",2009-01-20,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
364,22159,"Fairfield 2671, Sycamore 2543",2009-01-21,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
365,22175,"Princeton 2376, Roger Bacon 2346",2009-01-22,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
366,22305,Elder at Oak Hills **score not reported**,2009-01-22,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
367,22149,"Lakota West 2627, Sycamore 2347",2009-01-22,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
368,22200,"Mason 3047, Colerain 2835",2009-01-23,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
369,22907,"Sycamore 2699, Little Miami 2483",2009-01-26,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
370,22217,"Mason 2785, Lakota East 2383",2009-01-26,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
371,22145,"Hamilton 2409, Withrow 1879",2009-01-26,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
372,22195,"Fairfield 2908, Lakota West 2867",2009-01-26,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
373,22197,"Fairfield 2782, Colerain 2773",2009-02-02,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
374,22190,"Mason 2959, Middletown 2936",2009-02-03,2008-2009,137,https://gmcsports.com/,Greater Miami Conference
